year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths
2022,42,2022-09-23,2022-10-21,Maharashtra,Pune,Dengue,Reported in Same Week,10,0
2022,42,2022-09-23,,Maharashtra,Pune,Dengue,Reported Late,10,0
2022,42,2022-10-07,,Tamil Nadu,Thiruvarur,Acute Diarrheal Disease,Reported Late,11,1
2022,42,2022-10-14,2022-10-17,Uttar Pradesh,Deoria,Acute Diarrheal Disease,Reported in Same Week,48,0
2022,41,2022-10-14,2022-10-15,Gujarat,Dang,Food Poisoning,Reported in Same Week,102,0
2022,41,2022-10-15,2022-10-15,Jharkhand,Khunti,Fever with Rash,Reported in Same Week,3,0
2022,41,2022-10-10,2022-10-15,Karnataka,Yadgir,Japanese Encephalitis,Reported in Same Week,2,0
2022,41,2022-10-10,2022-10-13,Karnataka,Vijayanagar,Acute Diarrheal Disease,Reported in Same Week,43,0
2022,41,2022-10-01,,Karnataka,Dakshina Kannada,Leishmaniasis,Reported Late,1,1
2022,41,2022-07-06,2022-10-13,Karnataka,Chikkamagaluru,Human Rabies,Reported in Same Week,2,2
2022,41,2022-11-10,2022-12-10,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,9,0
2022,41,2022-10-05,,Kerala,Alappuzha,Food Poisoning,Reported Late,8,0
2022,41,2022-09-28,,Kerala,Malappuram,Hepatitis A,Reported Late,13,0
2022,41,2022-09-15,,Kerala,Thrissur,Hepatitis A,Reported Late,13,0
2022,41,2022-04-10,2022-10-10,Madhya Pradesh,Shajapur,Acute Diarrheal Disease,Reported in Same Week,24,0
2022,41,2022-09-19,,Maharashtra,Pune,Dengue,Reported Late,16,0
2022,41,2022-11-10,2022-12-10,Tamil Nadu,Nagapatinam,Food Poisoning,Reported in Same Week,30,0
2022,41,2022-10-13,2022-10-14,Tamil Nadu,Sivaganga,Food Poisoning,Reported in Same Week,15,0
2022,41,2022-10-14,2022-10-16,Telangana,Vikarabad,Acute Diarrheal Disease,Reported in Same Week,34,0
2022,41,2022-10-12,2022-10-15,Telangana,Khammam,Dengue,Reported in Same Week,18,0
2022,41,2022-08-10,2022-10-13,Telangana,Kumuram Bheem Asifabad,Acute Diarrheal Disease,Reported in Same Week,15,2
2022,41,2022-09-25,,Uttar Pradesh,Fatehpur,Leishmaniasis,Reported Late,8,0
2022,41,2022-09-10,2022-10-14,Uttar Pradesh,Farrukhabad,Acute Diarrheal Disease,Reported in Same Week,11,0
2022,41,2022-10-12,2022-10-17,Uttarakhand,Haridwar,Dengue,Reported in Same Week,40,0
2022,40,2022-09-15,,Chhattisgarh,Dantewada,Acute Diarrheal Disease,Reported Late,15,2
2022,40,2022-03-10,2022-04-10,Gujarat,Gandhinagar,Food Poisoning,Reported in Same Week,114,0
2022,40,2022-06-10,2022-07-10,Karnataka,Koppal,Chikungunya,Reported in Same Week,33,0
2022,40,2022-04-10,2022-06-10,Karnataka,Bidar,Human Rabies,Reported in Same Week,1,1
2022,40,2022-09-17,2022-10-07,Maharashtra,Pune,Dengue,Reported in Same Week,20,1
2022,40,2022-07-10,2022-09-10,Odisha,Nabarangpur,Acute Diarrheal Disease,Reported in Same Week,17,0
2022,40,2022-04-10,2022-08-10,Odisha,Angul,Acute Diarrheal Disease,Reported in Same Week,14,0
2022,39,2022-09-26,2022-09-27,Bihar,Nalanda,Dengue,Reported in Same Week,31,0
2022,39,2022-09-29,2022-09-30,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported in Same Week,43,0
2022,39,2022-09-30,2022-09-30,Jharkhand,East Singhbhum,Acute Diarrheal Disease,Reported in Same Week,15,0
2022,39,2022-09-19,,Karnataka,Tumakuru,Japanese Encephalitis,Reported Late,1,0
2022,39,2022-09-30,2022-10-01,Kerala,Alappuzha,Food Poisoning,Reported in Same Week,27,0
2022,39,2022-09-29,2022-10-06,Kerala,Kollam,Food Poisoning,Reported in Same Week,65,0
2022,39,2022-09-28,2022-10-03,Kerala,Kasaragod,Monkey Pox,Reported in Same Week,1,0
2022,39,2022-09-23,2022-09-28,Kerala,Kollam,Food Poisoning,Reported in Same Week,20,0
2022,39,2022-09-11,,Kerala,Ernakulam,Hepatitis A,Reported Late,21,0
2022,39,2022-09-11,,Kerala,Malappuram,Hepatitis A,Reported Late,17,0
2022,39,2022-09-22,2022-09-26,Madhya Pradesh,Indore,Acute Diarrheal Disease,Reported in Same Week,37,0
2022,39,2022-09-27,2022-09-27,Maharashtra,Aurangabad,Food Poisoning,Reported in Same Week,7,0
2022,39,2022-09-27,2022-10-01,Odisha,Koraput,Dengue,Reported in Same Week,10,4
2022,39,2022-09-27,2022-09-28,Odisha,Nabarangpur,Food Poisoning,Reported in Same Week,7,0
2022,39,2022-09-18,,Odisha,Kalahandi,Acute Diarrheal Disease,Reported Late,48,0
2022,39,2022-09-19,,Tamil Nadu,Salem,Food Poisoning,Reported Late,13,0
2022,39,2022-09-25,2022-09-26,Uttar Pradesh,Bahraich,Food Poisoning,Reported in Same Week,12,0
2022,39,2022-09-26,2022-10-03,Uttarakhand,Udham Singh Nagar,Japanese Encephalitis,Reported in Same Week,1,0
2022,38,2022-09-17,2022-09-20,Andaman and Nicobar Islands,South Andamans,Acute Diarrheal Disease,Reported in Same Week,23,0
2022,38,2022-09-14,,Assam,Kamrup,Food Poisoning,Reported Late,34,0
2022,38,2022-08-24,,Assam,Goalpara,Japanese Encephalitis,Reported Late,3,0
2022,38,2022-09-24,2022-09-25,Bihar,Purbi Champaran,Acute Diarrheal Disease,Reported in Same Week,72,0
2022,38,2022-09-20,2022-09-24,Bihar,Nalanda,Dengue,Reported in Same Week,39,0
2022,38,2022-09-20,2022-09-23,Chhattisgarh,Mahasamund,Acute Diarrheal Disease,Reported in Same Week,22,0
2022,38,2022-09-24,2022-09-25,Jharkhand,West Singhbhum,Malaria,Reported in Same Week,11,0
2022,38,2022-08-27,,Jharkhand,Jamtara,Measles,Reported Late,3,0
2022,38,2022-08-24,2022-09-22,Jharkhand,Jamtara,Measles,Reported in Same Week,4,0
2022,38,2022-09-22,2022-09-22,Karnataka,Hassan,Acute Diarrheal Disease,Reported in Same Week,12,0
2022,38,2022-09-21,2022-09-23,Karnataka,Kalaburagi,Acute Diarrheal Disease,Reported in Same Week,12,0
2022,38,2022-09-19,2022-09-20,Karnataka,Tumakuru,Food Poisoning,Reported in Same Week,16,0
2022,38,2022-09-18,2022-09-20,Karnataka,Kalaburagi,Leishmaniasis,Reported in Same Week,7,0
2022,38,2022-09-17,2022-09-19,Karnataka,Kalaburagi,Cholera,Reported in Same Week,7,0
2022,38,2022-09-14,,Kerala,Palakkad,Chickenpox,Reported Late,7,0
2022,38,2022-09-24,2022-09-24,Madhya Pradesh,Rewa,Acute Diarrheal Disease,Reported in Same Week,32,2
2022,38,2022-09-23,2022-09-23,Madhya Pradesh,Mandla,Scrub Typhus,Reported in Same Week,6,0
2022,38,2022-09-23,2022-09-23,Madhya Pradesh,Mandla,Fever with Rash,Reported in Same Week,5,0
2022,38,2022-09-19,2022-09-19,Madhya Pradesh,Mandla,Acute Diarrheal Disease,Reported in Same Week,5,0
2022,38,2022-09-22,2022-09-24,Maharashtra,Chandrapur,Malaria,Reported in Same Week,14,1
2022,38,2022-09-20,2022-09-21,Maharashtra,Nanded,Acute Diarrheal Disease,Reported in Same Week,56,0
2022,38,2022-09-20,2022-09-20,Maharashtra,Bhandara,Hand Foot and Mouth Disease,Reported in Same Week,19,0
2022,38,2022-09-19,2022-09-24,Maharashtra,Chandrapur,Dengue,Reported in Same Week,17,0
2022,38,2022-09-20,2022-09-20,Meghalaya,East Khasi Hills,Acute Diarrheal Disease,Reported in Same Week,142,0
2022,38,2022-09-19,2022-09-22,Odisha,Nabarangpur,Acute Diarrheal Disease,Reported in Same Week,10,0
2022,38,2022-09-10,,Rajasthan,Sikar,Food Poisoning,Reported Late,10,0
2022,38,2022-09-23,2022-09-23,Tamil Nadu,Thanjavur,Typhoid,Reported in Same Week,29,0
2022,38,2022-09-19,2022-09-22,Telangana,Kumuram Bheem Asifabad,Acute Diarrheal Disease,Reported in Same Week,70,0
2022,38,2022-09-23,2022-09-23,Uttar Pradesh,Hardoi,Fever,Reported in Same Week,31,0
2022,38,2022-09-21,2022-09-25,Uttar Pradesh,Fatehpur,Scrub Typhus,Reported in Same Week,11,0
2022,38,2022-09-18,2022-09-19,Uttar Pradesh,Hardoi,Acute Diarrheal Disease,Reported in Same Week,35,0
2022,37,2022-09-16,2022-09-16,Assam,Goalpara,Acute Diarrheal Disease,Reported in Same Week,4,0
2022,37,2022-09-09,,Chhattisgarh,Gariyaband,Acute Diarrheal Disease,Reported Late,11,0
2022,37,2022-09-08,,Chhattisgarh,Rajnandgaon,Acute Diarrheal Disease,Reported Late,11,0
2022,37,2022-09-02,,Chhattisgarh,Rajnandgaon,Acute Diarrheal Disease,Reported Late,22,0
2022,37,2022-09-11,2022-09-15,Gujarat,Anand,Acute Diarrheal Disease,Reported in Same Week,10,0
2022,37,2022-09-09,,Haryana,Nuh,Measles,Reported Late,5,0
2022,37,2022-08-22,,Haryana,Nuh,Measles,Reported Late,19,0
2022,37,2022-08-08,2022-09-16,Haryana,Nuh,Measles,Reported in Same Week,30,0
2022,37,2022-09-11,2022-09-13,Jharkhand,Sahebganj,Acute Diarrheal Disease,Reported in Same Week,20,0
2022,37,2022-10-09,2022-12-09,Karnataka,Kalaburagi,Gastroenteritis,Reported in Same Week,67,0
2022,37,2022-09-16,2022-09-17,Karnataka,Mandya,Food Poisoning,Reported in Same Week,29,0
2022,37,2022-09-14,2022-09-16,Karnataka,Uttar Kannad,Leishmaniasis,Reported in Same Week,1,1
2022,37,2022-09-12,2022-09-15,Karnataka,Uttar Kannad,Leishmaniasis,Reported in Same Week,1,1
2022,37,2022-09-08,,Karnataka,Dakshina Kannada,Fever with Rash (Enterovirus),Reported Late,11,0
2022,37,2022-09-07,,Karnataka,Dakshina Kannada,H3N2,Reported Late,230,0
2022,37,2022-09-11,2022-09-20,Kerala,Malappuram,Food Poisoning,Reported in Same Week,15,0
2022,37,2022-09-04,,Kerala,Malappuram,Food Poisoning,Reported Late,9,0
2022,37,2022-09-11,2022-09-13,Madhya Pradesh,Khargone,Food Poisoning,Reported in Same Week,12,0
2022,37,2022-07-09,2022-12-09,Madhya Pradesh,Rewa,Acute Diarrheal Disease,Reported in Same Week,30,0
2022,37,2022-09-01,,Mizoram,Aizawl,Acute Diarrheal Disease,Reported Late,16,0
2022,37,2022-05-10,,Rajasthan,Dausa,Acute Diarrheal Disease,Reported Late,115,0
2022,37,2022-05-07,,Rajasthan,Dausa,Acute Diarrheal Disease,Reported Late,22,0
2022,37,2022-05-09,2022-12-09,Telangana,Warangal,Acute Diarrheal Disease,Reported in Same Week,33,0
2022,37,2022-09-13,2022-09-15,Uttar Pradesh,Hardoi,Diphtheria,Reported in Same Week,4,4
2022,37,2022-07-09,2022-12-09,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported in Same Week,13,0
2022,37,2022-08-09,2022-12-09,Uttarakhand,Rudraprayag,Acute Diarrheal Disease,Reported in Same Week,12,0
2022,36,2022-05-09,2022-06-09,Bihar,Nalanda,Dengue,Reported in Same Week,10,0
2022,36,2022-06-09,2022-07-09,Chhattisgarh,Mahasamund,Acute Diarrheal Disease,Reported in Same Week,29,0
2022,36,2022-08-09,2022-08-09,Gujarat,Junagadh,Food Poisoning,Reported in Same Week,47,0
2022,36,2022-07-09,2022-07-09,Jammu and Kashmir,Rajouri,Acute Diarrheal Disease,Reported in Same Week,25,0
2022,36,2022-02-09,2022-06-09,Jharkhand,Sahebganj,Dengue,Reported in Same Week,7,0
2022,36,2022-08-29,,Kerala,Kozhikode,Food Poisoning,Reported Late,18,0
2022,36,2022-08-09,2022-09-09,Maharashtra,Yavatmal,Acute Diarrheal Disease,Reported in Same Week,64,0
2022,36,2022-09-10,2022-09-13,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,11,0
2022,36,2022-09-09,2022-09-09,Tamil Nadu,Thanjavur,Food Poisoning,Reported in Same Week,48,0
2022,36,2022-05-09,2022-06-09,Telangana,Warangal,Food Poisoning,Reported in Same Week,33,0
2022,36,2022-10-09,2022-10-09,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,3,1
2022,36,2022-06-09,2022-08-09,Uttar Pradesh,Amroha,Food Poisoning,Reported in Same Week,39,0
2022,36,2022-05-09,2022-05-09,Uttarakhand,Haridwar,Dengue,Reported in Same Week,110,0
2022,36,2022-05-09,,Uttarakhand,Dehradun,Dengue,Reported in Same Week,23,0
2022,35,2022-01-09,2022-03-09,Bihar,Nalanda,Dengue,Reported in Same Week,14,0
2022,35,2022-08-25,,Jharkhand,Sahebganj,Dengue,Reported Late,1,0
2022,35,2022-08-31,2022-09-03,Karnataka,Uttar Kannad,Leishmaniasis,Reported in Same Week,1,1
2022,35,2022-08-28,2022-08-30,Karnataka,Shivamogga,Diphtheria,Reported in Same Week,1,0
2022,35,2022-02-09,2022-03-09,Karnataka,Koppal,Diphtheria,Reported in Same Week,1,0
2022,35,2022-01-09,2022-03-09,Karnataka,Kalaburagi,Dengue,Reported in Same Week,13,0
2022,35,2022-08-30,2022-08-30,Madhya Pradesh,Mandla,Acute Diarrheal Disease,Reported in Same Week,6,0
2022,35,2022-08-19,,Maharashtra,Ahmednagar,Dengue and Chikungunya,Reported Late,4,0
2022,35,2022-08-17,,Maharashtra,Ahmednagar,Dengue,Reported Late,3,0
2022,35,2022-02-09,2022-04-09,Odisha,Kalahandi,Cholera,Reported in Same Week,17,1
2022,35,2022-01-09,2022-05-09,Odisha,Mayurbhanj,Acute Diarrheal Disease,Reported in Same Week,13,0
2022,35,2022-08-31,2022-08-31,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,9,0
2022,35,2022-08-30,2022-08-31,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,4,2
2022,35,2022-08-27,2022-11-01,Uttar Pradesh,Sonbhadra,Acute Diarrheal Disease,Reported in Same Week,13,0
2022,35,2022-08-27,2022-08-30,Uttar Pradesh,Sitapur,Malaria,Reported in Same Week,205,0
2022,35,2022-08-20,2022-08-30,Uttar Pradesh,Mirzapur,Dengue,Reported in Same Week,4,0
2022,35,2022-01-09,2022-03-09,Uttar Pradesh,Ghaziabad,Food Poisoning,Reported in Same Week,29,0
2022,35,2022-08-31,2022-08-31,Uttarakhand,Udham Singh Nagar,Chemical Gas Poisoning,Reported in Same Week,38,0
2022,35,2022-08-30,2022-08-30,Uttarakhand,Nainital,Fever with Rash,Reported in Same Week,10,0
2022,35,2022-08-29,2022-08-31,Uttarakhand,Udham Singh Nagar,Fever with Rash,Reported in Same Week,4,0
2022,35,2022-08-26,2022-08-26,Uttarakhand,Dehradun,Hepatitis,Reported in Same Week,5,0
2022,35,2022-08-25,,Uttarakhand,Pauri Garhwal,Seasonal Influenza,Reported Late,110,0
2022,35,2022-08-24,,Uttarakhand,Nainital,Measles,Reported Late,6,0
2022,34,2022-08-23,2022-08-26,Andhra Pradesh,Y.S.R.,Dengue,Reported in Same Week,4,0
2022,34,2022-08-25,2022-08-26,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported in Same Week,32,0
2022,34,2022-08-24,2022-08-25,Chhattisgarh,Mahasamund,Acute Diarrheal Disease,Reported in Same Week,20,0
2022,34,2022-08-25,2022-08-25,Gujarat,Anand,Acute Diarrheal Disease,Reported in Same Week,39,0
2022,34,2022-08-23,2022-08-23,Jammu and Kashmir,Bandipora,Chickenpox,Reported in Same Week,6,0
2022,34,2022-08-26,2022-08-26,Karnataka,Uttar Kannad,Leishmaniasis,Reported in Same Week,1,1
2022,34,2022-08-21,2022-08-22,Karnataka,Hassan,Acute Diarrheal Disease,Reported in Same Week,21,0
2022,34,2022-08-23,2022-08-29,Kerala,Malappuram,Cutaneous Leishmaniasis,Reported in Same Week,1,0
2022,34,2022-08-22,2022-08-30,Kerala,Thrissur,Acute Meningoencephalitis (Naegleria fowleri),Reported in Same Week,1,1
2022,34,2022-08-21,2022-08-23,Kerala,Ernakulam,Food Poisoning,Reported in Same Week,16,0
2022,34,2022-07-06,,Kerala,Alappuzha,Japanese Encephalitis,Reported Late,13,0
2022,34,2022-08-25,2022-08-25,Madhya Pradesh,Sagar,Acute Diarrheal Disease,Reported in Same Week,7,0
2022,34,2022-08-24,2022-08-25,Madhya Pradesh,Indore,Acute Diarrheal Disease,Reported in Same Week,4,2
2022,34,2022-08-23,2022-08-28,Madhya Pradesh,Katni,Scrub Typhus,Reported in Same Week,8,0
2022,34,2022-08-23,2022-08-26,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,Reported in Same Week,58,0
2022,34,2022-08-22,2022-08-24,Madhya Pradesh,Satna,Acute Diarrheal Disease,Reported in Same Week,35,0
2022,34,2022-08-20,2022-08-26,Madhya Pradesh,Rajgarh,Swine Flu (H1N1),Reported in Same Week,1,1
2022,34,2022-08-25,2022-08-26,Maharashtra,Yavatmal,Acute Diarrheal Disease,Reported in Same Week,12,0
2022,34,2022-08-24,2022-08-26,Maharashtra,Nashik,Cholera,Reported in Same Week,10,2
2022,34,2022-07-18,,Mizoram,Serchhip,Japanese Encephalitis,Reported Late,1,1
2022,34,2022-08-23,2022-08-24,Odisha,Keonjhar,Acute Diarrheal Disease,Reported in Same Week,43,0
2022,34,2022-08-23,2022-08-24,Odisha,Cuttack,Hepatitis A,Reported in Same Week,13,0
2022,34,2022-08-22,2022-08-24,Odisha,Cuttack,Acute Diarrheal Disease,Reported in Same Week,16,0
2022,34,2022-08-21,2022-08-22,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,7,0
2022,34,2022-08-20,2022-08-27,Punjab,Hoshiarpur,Acute Diarrheal Disease,Reported in Same Week,13,0
2022,34,2022-07-16,,Punjab,Gurdaspur,Acute Diarrheal Disease,Reported Late,12,0
2022,34,2022-08-27,2022-08-28,Uttar Pradesh,Sonbhadra,Diphtheria,Reported in Same Week,1,0
2022,34,2022-08-24,2022-08-27,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,23,0
2022,34,2022-08-24,2022-08-24,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,4,2
2022,34,2022-08-23,2022-08-23,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,15,0
2022,34,2022-08-22,2022-08-23,Uttar Pradesh,Chitrakoot,Acute Diarrheal Disease,Reported in Same Week,19,2
2022,34,2022-07-27,,Uttar Pradesh,Chitrakoot,Acute Diarrheal Disease,Reported Late,43,0
2022,34,2022-08-22,2022-08-29,Uttarakhand,Nainital,Measles,Reported in Same Week,6,0
2022,34,2022-07-29,2022-08-24,Uttarakhand,Dehradun,Acute Diarrheal Disease,Reported in Same Week,19,0
2022,34,2022-08-28,2022-08-28,West Bengal,Howrah,Acute Diarrheal Disease,Reported in Same Week,37,0
2022,33,2022-08-16,2022-08-16,Assam,Bongaigaon,Japanese Encephalitis,Reported in Same Week,2,0
2022,33,2022-08-10,,Assam,Goalpara,Japanese Encephalitis,Reported Late,2,1
2022,33,2022-08-18,2022-08-18,Haryana,Yamuna Nagar,Acute Diarrheal Disease,Reported in Same Week,25,0
2022,33,2022-08-19,2022-08-19,Karnataka,Bellary,Acute Diarrheal Disease,Reported in Same Week,11,1
2022,33,2022-08-18,2022-08-19,Karnataka,Bagalkote,Acute Diarrheal Disease,Reported in Same Week,111,0
2022,33,2022-08-17,2022-08-17,Karnataka,Raichur,Food Poisoning,Reported in Same Week,58,0
2022,33,2022-08-13,2022-08-14,Karnataka,Vijayanagar,Acute Diarrheal Disease,Reported in Same Week,79,1
2022,33,2022-08-19,2022-08-19,Odisha,Dhenkanal,Food Poisoning,Reported in Same Week,11,0
2022,33,2022-08-14,2022-08-17,Odisha,Kalahandi,Cholera,Reported in Same Week,32,0
2022,33,2022-07-29,2022-08-18,Sikkim,West,Dengue,Reported in Same Week,5,0
2022,33,2022-08-16,2022-08-18,Tamil Nadu,Dindigul,Dengue,Reported in Same Week,20,0
2022,33,2022-08-12,2022-08-15,Tamil Nadu,Tiruchirappalli,Chickenpox,Reported in Same Week,7,0
2022,33,2022-08-16,2022-08-18,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported in Same Week,22,0
2022,33,2022-08-13,2022-08-18,Uttar Pradesh,Pratapgarh,Food Poisoning,Reported in Same Week,6,0
2022,32,2022-09-08,2022-10-08,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported in Same Week,10,0
2022,32,2022-04-01,,Chhattisgarh,Bilaspur,Acute Diarrheal Disease,Reported Late,24,0
2022,32,2022-07-29,,Jammu and Kashmir,Baramulla,Chickenpox,Reported Late,70,0
2022,32,2022-07-08,2022-10-08,Jharkhand,Lohardaga,Food Poisoning,Reported in Same Week,7,0
2022,32,2022-08-10,2022-08-16,Kerala,Kollam,Food Poisoning,Reported in Same Week,8,0
2022,32,2022-06-08,2022-08-08,Kerala,Kasaragod,Acute Diarrheal Disease,Reported in Same Week,18,0
2022,32,2022-04-08,2022-08-08,Maharashtra,Chandrapur,Acute Diarrheal Disease,Reported in Same Week,37,0
2022,32,2022-01-08,2022-08-08,Maharashtra,Chandrapur,Acute Diarrheal Disease,Reported in Same Week,5,1
2022,32,2022-06-08,2022-09-08,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,110,2
2022,32,2022-05-08,2022-09-08,Punjab,Ludhiana,Measles,Reported in Same Week,6,0
2022,32,2022-08-08,2022-08-14,Uttarakhand,Pauri Garhwal,Dengue,Reported in Same Week,11,0
2022,32,2022-10-08,2022-10-08,West Bengal,Hooghly,Food Poisoning,Reported in Same Week,119,0
2022,32,2022-07-10,,West Bengal,Uttar Dinajpur,Measles,Reported Late,38,0
2022,31,2022-07-30,2022-08-01,Chhattisgarh,Jangir,Acute Diarrheal Disease,Reported in Same Week,16,0
2022,31,2022-07-25,2022-08-04,Karnataka,Hassan,Acute Diarrheal Disease,Reported in Same Week,25,0
2022,31,2022-05-08,2022-05-08,Karnataka,Bellary,Cholera,Reported in Same Week,147,0
2022,31,2022-03-08,2022-04-08,Karnataka,Dharwad,Acute Diarrheal Disease,Reported in Same Week,17,0
2022,31,2022-02-08,2022-03-08,Karnataka,Mysuru,Pyrexia of Unknown andigin (PUO),Reported in Same Week,25,0
2022,31,2022-07-26,,Madhya Pradesh,Hoshangabad,Acute Diarrheal Disease,Reported Late,17,0
2022,31,2022-01-08,2022-01-08,Maharashtra,Akola,Malaria and Dengue,Reported in Same Week,4,0
2022,31,2022-02-08,2022-03-08,Mizoram,Aizawl West,Measles,Reported in Same Week,20,0
2022,31,2022-07-31,2022-08-01,Odisha,Nabarangpur,Food Poisoning,Reported in Same Week,122,0
2022,31,2022-07-31,2022-08-01,Odisha,Nabarangpur,Cholera,Reported in Same Week,10,0
2022,31,2022-07-30,2022-07-31,Odisha,Nabarangpur,Food Poisoning,Reported in Same Week,24,0
2022,31,2022-07-29,2022-08-04,Punjab,S.A.S Nagar,Acute Diarrheal Disease,Reported in Same Week,121,0
2022,31,2022-07-19,,Punjab,S.A.S Nagar,Hand Foot and Mouth Disease,Reported Late,9,0
2022,31,2022-08-02,,Telangana,Medak,Acute Diarrheal Disease,Reported Late,8,0
2022,31,2022-01-08,2022-02-08,Telangana,Medak,Acute Diarrheal Disease,Reported in Same Week,22,0
2022,30,2022-07-29,2022-07-29,Chhattisgarh,Baloda Bazar,Food Poisoning,Reported in Same Week,3,1
2022,30,2022-07-26,2022-07-28,Chhattisgarh,Mahasamund,Acute Diarrheal Disease,Reported in Same Week,20,0
2022,30,2022-07-26,2022-07-27,Chhattisgarh,Raigarh,Acute Diarrheal Disease,Reported in Same Week,49,0
2022,30,2022-07-25,2022-07-25,Chhattisgarh,Mahasamund,Acute Diarrheal Disease,Reported in Same Week,29,0
2022,30,2022-07-24,2022-07-26,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported in Same Week,12,0
2022,30,2022-07-22,2022-07-26,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported in Same Week,31,0
2022,30,2022-07-20,,Chhattisgarh,Mahasamund,Malaria,Reported Late,9,1
2022,30,2022-07-07,,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported Late,19,0
2022,30,2022-07-23,2022-07-25,Jharkhand,East Singhbhum,Chickenpox,Reported in Same Week,22,0
2022,30,2022-07-20,,Jharkhand,Jamtara,Chickenpox,Reported Late,6,0
2022,30,2022-07-29,2022-07-30,Karnataka,Mysuru,Pyrexia of Unknown andigin (PUO),Reported in Same Week,60,0
2022,30,2022-07-29,2022-07-29,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported in Same Week,29,0
2022,30,2022-07-23,2022-07-25,Karnataka,Bellary,Acute Diarrheal Disease,Reported in Same Week,44,1
2022,30,2022-07-28,2022-07-29,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,Reported in Same Week,14,0
2022,30,2022-07-27,2022-07-28,Madhya Pradesh,Damoh,Acute Diarrheal Disease,Reported in Same Week,56,0
2022,30,2022-07-26,2022-07-28,Maharashtra,Washim,Cholera,Reported in Same Week,2,0
2022,30,2022-07-28,2022-07-28,Mizoram,Serchhip,Food Poisoning,Reported in Same Week,26,0
2022,30,2022-07-31,2022-08-01,Odisha,Balasore,Food Poisoning,Reported in Same Week,12,0
2022,30,2022-07-28,2022-07-31,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,8,0
2022,30,2022-07-27,2022-07-27,Odisha,Cuttack,Acute Diarrheal Disease,Reported in Same Week,12,0
2022,30,2022-07-25,2022-07-26,Odisha,Nuapada,Cholera,Reported in Same Week,35,0
2022,30,2022-07-23,2022-07-26,Odisha,Subarnapur,Acute Diarrheal Disease,Reported in Same Week,13,0
2022,30,2022-07-22,2022-07-26,Odisha,Subarnapur,Acute Diarrheal Disease,Reported in Same Week,51,1
2022,30,2022-07-28,2022-08-02,Tamil Nadu,Nagapatinam,Food Poisoning,Reported in Same Week,24,0
2022,30,2022-07-28,2022-07-28,Uttar Pradesh,Kaushambi,Acute Diarrheal Disease,Reported in Same Week,12,0
2022,30,2022-07-28,2022-07-28,Uttar Pradesh,Fatehpur,Dengue,Reported in Same Week,9,0
2022,29,2022-07-19,2022-07-19,Bihar,Pashchim Champaran,Food Poisoning,Reported in Same Week,14,0
2022,29,2022-07-16,2022-07-20,Chhattisgarh,Jangir,Acute Diarrheal Disease,Reported in Same Week,22,0
2022,29,2022-07-21,2022-07-21,Karnataka,Chitradurga,Food Poisoning,Reported in Same Week,58,0
2022,29,2022-07-19,2022-07-21,Karnataka,Gadag,Chikungunya,Reported in Same Week,21,0
2022,29,2022-07-19,2022-07-20,Karnataka,Chamarajanagara,Food Poisoning,Reported in Same Week,12,0
2022,29,2022-07-18,2022-07-19,Karnataka,Uttar Kannad,Food Poisoning,Reported in Same Week,21,0
2022,29,2022-07-16,2022-07-18,Karnataka,Kalaburagi,Acute Diarrheal Disease,Reported in Same Week,33,0
2022,29,2022-06-28,,Kerala,Palakkad,Chickenpox,Reported Late,10,0
2022,29,2022-07-20,2022-07-20,Madhya Pradesh,Sehore,Acute Diarrheal Disease,Reported in Same Week,15,0
2022,29,2022-07-19,2022-07-19,Madhya Pradesh,Sagar,Fever with Rash,Reported in Same Week,5,0
2022,29,2022-07-18,2022-07-18,Madhya Pradesh,Sagar,Acute Diarrheal Disease,Reported in Same Week,23,0
2022,29,2022-07-03,,Madhya Pradesh,Umaria,Acute Diarrheal Disease,Reported Late,7,1
